Date,Open,High,Low,Close,Adj Close,Volume,Stock/Index
2023-10-12,91.79000091552734,91.9800033569336,90.55999755859375,90.73999786376953,90.73999786376953,908744,IDFC First Bank
2023-10-13,90.80000305175781,90.80000305175781,90.05000305175781,90.19999694824219,90.19999694824219,742836,IDFC First Bank
2023-10-16,90.77999877929688,91.30000305175781,90.1500015258789,90.91000366210938,90.91000366210938,745338,IDFC First Bank
2023-10-17,91.30000305175781,92.0,91.25,91.62999725341797,91.62999725341797,917607,IDFC First Bank
2023-10-18,92.5,93.12999725341797,90.80000305175781,90.94000244140625,90.94000244140625,2427383,IDFC First Bank
2023-10-19,90.83999633789062,91.4000015258789,90.0,90.80000305175781,90.80000305175781,1312913,IDFC First Bank
2023-10-20,90.51000213623047,91.25,88.43000030517578,88.94000244140625,88.94000244140625,2209373,IDFC First Bank
2023-10-23,89.19000244140625,89.8499984741211,86.02999877929688,86.51000213623047,86.51000213623047,3549075,IDFC First Bank
2023-10-25,86.12999725341797,87.69999694824219,85.7699966430664,87.16000366210938,87.16000366210938,3510678,IDFC First Bank
2023-10-26,86.77999877929688,87.25,84.5,84.94999694824219,84.94999694824219,3756978,IDFC First Bank
2023-10-27,85.75,86.8499984741211,85.19999694824219,86.08999633789062,86.08999633789062,2838316,IDFC First Bank
2023-10-30,87.08999633789062,87.08999633789062,81.5,83.22000122070312,83.22000122070312,7609134,IDFC First Bank
2023-10-31,84.55000305175781,84.55000305175781,82.23999786376953,82.70999908447266,82.70999908447266,3623432,IDFC First Bank
2023-11-01,82.75,82.98999786376953,80.80000305175781,81.11000061035156,81.11000061035156,3154269,IDFC First Bank
2023-11-02,82.0,83.12000274658203,81.7300033569336,82.27999877929688,82.27999877929688,2449289,IDFC First Bank
2023-11-03,83.38999938964844,83.38999938964844,82.30000305175781,82.80000305175781,82.80000305175781,987197,IDFC First Bank
2023-11-06,83.58999633789062,83.58999633789062,82.58000183105469,82.73999786376953,82.73999786376953,2049407,IDFC First Bank
2023-11-07,82.98999786376953,83.2699966430664,82.29000091552734,83.18000030517578,83.18000030517578,832610,IDFC First Bank
2023-11-08,83.73999786376953,84.29000091552734,83.3499984741211,83.73999786376953,83.73999786376953,2227860,IDFC First Bank
2023-11-09,84.19000244140625,84.94000244140625,83.41000366210938,84.62999725341797,84.62999725341797,2179268,IDFC First Bank
2023-11-10,84.94000244140625,85.5,83.81999969482422,85.33999633789062,85.33999633789062,1025726,IDFC First Bank
2023-11-13,86.44000244140625,86.52999877929688,85.16000366210938,86.29000091552734,86.29000091552734,1945366,IDFC First Bank
2023-11-15,88.29000091552734,88.29000091552734,86.5999984741211,86.87000274658203,86.87000274658203,1177737,IDFC First Bank
2023-11-16,86.94000244140625,88.86000061035156,86.76000213623047,88.38999938964844,88.38999938964844,2815180,IDFC First Bank
2023-11-17,87.08999633789062,87.08999633789062,84.69999694824219,85.11000061035156,85.11000061035156,2787562,IDFC First Bank
2023-11-20,85.0999984741211,85.44999694824219,84.0,84.37000274658203,84.37000274658203,2400890,IDFC First Bank
2023-11-21,84.68000030517578,85.0999984741211,84.41999816894531,84.55999755859375,84.55999755859375,885913,IDFC First Bank
2023-11-22,84.55999755859375,84.58999633789062,82.69999694824219,83.22000122070312,83.22000122070312,1637914,IDFC First Bank
2023-11-23,83.23999786376953,84.54000091552734,83.23999786376953,84.16000366210938,84.16000366210938,2321750,IDFC First Bank
2023-11-24,84.38999938964844,85.3499984741211,84.01000213623047,84.30999755859375,84.30999755859375,2784567,IDFC First Bank
2023-11-28,84.48999786376953,85.51000213623047,84.1500015258789,85.22000122070312,85.22000122070312,4199409,IDFC First Bank
2023-11-29,85.98999786376953,85.98999786376953,84.44000244140625,84.91999816894531,84.91999816894531,1555739,IDFC First Bank
2023-11-30,84.5199966430664,85.94000244140625,84.08000183105469,85.2699966430664,85.2699966430664,3495442,IDFC First Bank
2023-12-01,85.58000183105469,86.36000061035156,85.4000015258789,86.05999755859375,86.05999755859375,2784295,IDFC First Bank
2023-12-04,87.38999938964844,87.8499984741211,86.30000305175781,86.98999786376953,86.98999786376953,1764730,IDFC First Bank
2023-12-05,87.47000122070312,90.5999984741211,86.80000305175781,89.30999755859375,89.30999755859375,8475704,IDFC First Bank
2023-12-06,90.47000122070312,91.05000305175781,89.83000183105469,90.41999816894531,90.41999816894531,5583036,IDFC First Bank
2023-12-07,87.6500015258789,88.55000305175781,86.05000305175781,87.69000244140625,87.69000244140625,146456100,IDFC First Bank
2023-12-08,88.48999786376953,89.48999786376953,86.16000366210938,88.06999969482422,88.06999969482422,3127339,IDFC First Bank
2023-12-11,88.79000091552734,88.79000091552734,87.16000366210938,87.33000183105469,87.33000183105469,3682021,IDFC First Bank
2023-12-12,87.5999984741211,87.94999694824219,86.48999786376953,86.87000274658203,86.87000274658203,1803738,IDFC First Bank
2023-12-13,87.48999786376953,87.75,86.58000183105469,87.48999786376953,87.48999786376953,3038833,IDFC First Bank
2023-12-14,88.4800033569336,88.9000015258789,87.91000366210938,88.1500015258789,88.1500015258789,1945944,IDFC First Bank
2023-12-15,88.88999938964844,90.19999694824219,88.4000015258789,89.9800033569336,89.9800033569336,8101455,IDFC First Bank
2023-12-18,90.87999725341797,90.87999725341797,89.55000305175781,89.73999786376953,89.73999786376953,2002236,IDFC First Bank
2023-12-19,90.69000244140625,92.33000183105469,89.98999786376953,90.19999694824219,90.19999694824219,3132086,IDFC First Bank
2023-12-20,90.94000244140625,91.16999816894531,86.70999908447266,87.27999877929688,87.27999877929688,5498921,IDFC First Bank
2023-12-21,85.70999908447266,88.55000305175781,85.70999908447266,88.30999755859375,88.30999755859375,2566562,IDFC First Bank
2023-12-22,88.69000244140625,89.4800033569336,88.0,88.44000244140625,88.44000244140625,1792013,IDFC First Bank
2023-12-26,88.98999786376953,88.98999786376953,88.0999984741211,88.52999877929688,88.52999877929688,956415,IDFC First Bank
2023-12-27,88.54000091552734,89.5999984741211,88.54000091552734,88.87000274658203,88.87000274658203,2560041,IDFC First Bank
2023-12-28,89.48999786376953,89.5999984741211,87.54000091552734,88.75,88.75,3489027,IDFC First Bank
2023-12-29,89.48999786376953,89.48999786376953,87.86000061035156,88.88999938964844,88.88999938964844,3270399,IDFC First Bank
2023-01-02,653.0499877929688,661.4500122070312,653.0499877929688,656.75,655.7129516601562,15575,AU Small Finance Bank
2023-01-03,654.2999877929688,663.7000122070312,650.5,651.0999755859375,650.0718383789062,17820,AU Small Finance Bank
2023-01-04,654.75,655.25,639.0,641.5499877929688,640.5369262695312,37520,AU Small Finance Bank
2023-01-05,642.0499877929688,642.4500122070312,624.0,636.0999755859375,635.0955200195312,38048,AU Small Finance Bank
2023-01-06,631.5999755859375,639.75,619.6500244140625,625.9500122070312,624.9616088867188,49620,AU Small Finance Bank
2023-01-09,633.0,634.75,628.0,633.4500122070312,632.4497680664062,67807,AU Small Finance Bank
2023-01-10,630.0499877929688,630.75,617.9000244140625,625.1500244140625,624.1629028320312,29321,AU Small Finance Bank
2023-01-11,625.5,626.0999755859375,615.0499877929688,622.1500244140625,621.1676025390625,20078,AU Small Finance Bank
2023-01-12,630.0,631.75,621.0499877929688,628.2000122070312,627.2080688476562,28341,AU Small Finance Bank
2023-01-13,630.0,631.5,616.3499755859375,619.7999877929688,618.8212890625,27282,AU Small Finance Bank
2023-01-16,629.9500122070312,629.9500122070312,619.7999877929688,623.5999755859375,622.6152954101562,21588,AU Small Finance Bank
2023-01-17,625.9500122070312,631.5499877929688,622.1500244140625,629.3499755859375,628.356201171875,14988,AU Small Finance Bank
2023-01-18,637.5,637.5,625.0,629.5499877929688,628.555908203125,16792,AU Small Finance Bank
2023-01-19,632.9500122070312,632.9500122070312,619.0499877929688,621.4500122070312,620.4686889648438,12946,AU Small Finance Bank
2023-01-20,629.75,629.75,613.8499755859375,616.3499755859375,615.376708984375,37793,AU Small Finance Bank
2023-01-23,623.3499755859375,644.7000122070312,616.3499755859375,641.0499877929688,640.0377197265625,55963,AU Small Finance Bank
2023-01-24,641.0999755859375,642.0999755859375,630.5,634.4000244140625,633.3982543945312,21001,AU Small Finance Bank
2023-01-25,625.0499877929688,633.9000244140625,613.9500122070312,615.9000244140625,614.927490234375,33816,AU Small Finance Bank
2023-01-27,625.8499755859375,625.8499755859375,601.3499755859375,604.5499877929688,603.5953979492188,36230,AU Small Finance Bank
2023-01-30,591.9000244140625,612.9000244140625,591.9000244140625,607.4500122070312,606.4908447265625,33466,AU Small Finance Bank
2023-01-31,619.4000244140625,622.4500122070312,605.25,619.0,618.0225830078125,51453,AU Small Finance Bank
2023-02-01,615.0,632.9000244140625,600.1500244140625,611.4500122070312,610.4844970703125,34854,AU Small Finance Bank
2023-02-02,605.0499877929688,627.0,605.0499877929688,625.5,624.5123291015625,13259,AU Small Finance Bank
2023-02-03,627.0,631.5499877929688,615.0499877929688,628.7000122070312,627.707275390625,24312,AU Small Finance Bank
2023-02-06,664.9500122070312,664.9500122070312,627.9500122070312,632.0,631.0020141601562,11787,AU Small Finance Bank
2023-02-07,620.0999755859375,651.7000122070312,620.0999755859375,649.4000244140625,648.3745727539062,38118,AU Small Finance Bank
2023-02-08,650.0,652.7000122070312,645.0999755859375,647.9500122070312,646.9268798828125,33281,AU Small Finance Bank
2023-02-09,651.0,652.4500122070312,636.2999877929688,640.6500244140625,639.638427734375,218481,AU Small Finance Bank
2023-02-10,635.6500244140625,652.1500244140625,635.6500244140625,648.5,647.4760131835938,57990,AU Small Finance Bank
2023-02-13,649.9500122070312,652.2999877929688,633.6500244140625,634.75,633.7476806640625,10556,AU Small Finance Bank
2023-02-14,622.0499877929688,636.0499877929688,622.0499877929688,632.5,631.5012817382812,12627,AU Small Finance Bank
2023-02-15,633.7999877929688,637.9500122070312,629.6500244140625,634.7999877929688,633.797607421875,7047,AU Small Finance Bank
2023-02-16,644.75,644.75,623.1500244140625,626.0,625.0115356445312,12044,AU Small Finance Bank
2023-02-17,625.0499877929688,625.0499877929688,604.5499877929688,613.4500122070312,612.4813232421875,33527,AU Small Finance Bank
2023-02-20,609.25,614.5499877929688,600.4500122070312,603.25,602.2974243164062,19062,AU Small Finance Bank
2023-02-21,605.0,611.4000244140625,599.7000122070312,605.25,604.2943115234375,37615,AU Small Finance Bank
2023-02-22,600.0499877929688,606.0,588.3499755859375,595.2999877929688,594.3599853515625,27216,AU Small Finance Bank
2023-02-23,605.7999877929688,605.7999877929688,585.0999755859375,594.2000122070312,593.26171875,18956,AU Small Finance Bank
2023-02-24,600.9500122070312,606.0,596.0499877929688,598.25,597.3053588867188,28185,AU Small Finance Bank
2023-02-27,592.1500244140625,611.0,586.2999877929688,597.4500122070312,596.506591796875,76147,AU Small Finance Bank
2023-02-28,600.9500122070312,602.9000244140625,589.4000244140625,593.2000122070312,592.2633056640625,44022,AU Small Finance Bank
2023-03-01,592.0499877929688,613.5,591.0,611.3499755859375,610.3846435546875,47285,AU Small Finance Bank
2023-03-02,612.0,619.7000122070312,606.4500122070312,611.2000122070312,610.2349243164062,16038,AU Small Finance Bank
2023-03-03,615.0499877929688,625.3499755859375,611.5999755859375,622.2000122070312,621.217529296875,76848,AU Small Finance Bank
2023-03-06,621.0999755859375,629.9500122070312,621.0999755859375,624.7999877929688,623.8134155273438,17680,AU Small Finance Bank
2023-03-08,614.5,633.4000244140625,614.5,631.9000244140625,630.9022216796875,21448,AU Small Finance Bank
2023-03-09,636.3499755859375,636.3499755859375,622.6500244140625,623.9000244140625,622.9148559570312,26833,AU Small Finance Bank
2023-03-10,617.0,626.4500122070312,611.25,624.2999877929688,623.314208984375,44139,AU Small Finance Bank
2023-03-13,619.9000244140625,620.0,594.5999755859375,596.25,595.3084716796875,52007,AU Small Finance Bank
2023-03-14,595.0499877929688,606.5499877929688,588.5,591.0999755859375,590.1666259765625,40882,AU Small Finance Bank
2023-03-15,594.6500244140625,599.7000122070312,580.5,583.0999755859375,582.1792602539062,27336,AU Small Finance Bank
2023-03-16,576.8499755859375,588.8499755859375,573.9500122070312,584.6500244140625,583.726806640625,68162,AU Small Finance Bank
2023-03-17,592.9500122070312,594.0,581.2999877929688,589.7000122070312,588.7688598632812,22050,AU Small Finance Bank
2023-03-20,588.9500122070312,590.75,573.5,577.75,576.8377075195312,25204,AU Small Finance Bank
2023-03-21,580.0499877929688,581.5499877929688,569.0999755859375,579.75,578.8345336914062,26303,AU Small Finance Bank
2023-03-22,588.0,588.0,578.0,579.5999755859375,578.6847534179688,18732,AU Small Finance Bank
2023-03-23,579.4500122070312,579.4500122070312,568.0,569.0999755859375,568.2013549804688,21896,AU Small Finance Bank
2023-03-24,568.7999877929688,568.7999877929688,548.1500244140625,559.5999755859375,558.7163696289062,42539,AU Small Finance Bank
2023-03-27,561.0499877929688,572.25,561.0,566.2000122070312,565.3059692382812,19133,AU Small Finance Bank
2023-03-28,566.8499755859375,567.4000244140625,550.7999877929688,563.4500122070312,562.560302734375,17220,AU Small Finance Bank
2023-03-29,555.0,589.5499877929688,555.0,583.8499755859375,582.9280395507812,41844,AU Small Finance Bank
2023-03-31,583.9000244140625,591.4000244140625,578.0,578.8499755859375,577.9359741210938,32551,AU Small Finance Bank
2023-04-03,580.0,580.7000122070312,560.4000244140625,562.7999877929688,561.9113159179688,24335,AU Small Finance Bank
2023-04-05,569.0,570.6500244140625,555.9500122070312,558.4000244140625,557.518310546875,22666,AU Small Finance Bank
2023-04-06,554.75,571.0,553.9000244140625,569.4500122070312,568.5508422851562,53520,AU Small Finance Bank
2023-04-10,573.5499877929688,573.5499877929688,560.5,564.2999877929688,563.408935546875,26344,AU Small Finance Bank
2023-04-11,567.0499877929688,588.0,560.0,578.2000122070312,577.2869873046875,28245,AU Small Finance Bank
2023-04-12,580.0,587.25,574.4000244140625,580.4500122070312,579.533447265625,68515,AU Small Finance Bank
2023-04-13,638.4500122070312,683.7999877929688,592.9500122070312,679.5999755859375,678.52685546875,2456425,AU Small Finance Bank
2023-04-17,660.9500122070312,692.7000122070312,660.9500122070312,688.4500122070312,687.3629150390625,228927,AU Small Finance Bank
2023-04-18,687.0,696.0,681.2000122070312,693.0999755859375,692.0055541992188,81759,AU Small Finance Bank
2023-04-19,689.75,698.8499755859375,674.5499877929688,678.2999877929688,677.2289428710938,293912,AU Small Finance Bank
2023-04-20,682.7999877929688,685.0499877929688,674.5,679.5499877929688,678.4769287109375,44284,AU Small Finance Bank
2023-04-21,671.7999877929688,680.0,657.1500244140625,667.0,665.94677734375,85348,AU Small Finance Bank
2023-04-24,662.0,669.0,658.5499877929688,664.0,662.9515380859375,49637,AU Small Finance Bank
2023-04-25,669.9000244140625,669.9000244140625,658.5499877929688,660.0,658.9578247070312,41174,AU Small Finance Bank
2023-04-26,649.4000244140625,652.75,631.0,643.7999877929688,642.7833862304688,149423,AU Small Finance Bank
2023-04-27,642.5,650.25,639.0999755859375,644.0499877929688,643.0330200195312,76448,AU Small Finance Bank
2023-04-28,640.0499877929688,665.7000122070312,640.0499877929688,663.75,662.701904296875,34880,AU Small Finance Bank
2023-05-02,670.5,685.0499877929688,664.5499877929688,684.0999755859375,683.019775390625,103182,AU Small Finance Bank
2023-05-03,683.9500122070312,691.5999755859375,678.9000244140625,685.0999755859375,684.0181884765625,47598,AU Small Finance Bank
2023-05-04,689.4500122070312,691.9000244140625,681.9500122070312,684.8499755859375,683.7685546875,21703,AU Small Finance Bank
2023-05-05,680.0499877929688,691.0,673.0999755859375,674.2999877929688,673.2352294921875,22832,AU Small Finance Bank
2023-05-08,675.0499877929688,694.0,673.3499755859375,690.9500122070312,689.8589477539062,48348,AU Small Finance Bank
2023-05-09,685.0499877929688,704.9500122070312,685.0499877929688,701.0,699.89306640625,38843,AU Small Finance Bank
2023-05-10,706.2000122070312,721.3499755859375,687.75,692.9500122070312,691.8558349609375,76721,AU Small Finance Bank
2023-05-11,703.9500122070312,710.0,687.2999877929688,707.5499877929688,706.4327392578125,65039,AU Small Finance Bank
2023-05-12,706.1500244140625,715.7000122070312,696.9000244140625,713.1500244140625,712.02392578125,44681,AU Small Finance Bank
2023-05-15,715.0,721.5999755859375,709.0499877929688,716.9500122070312,715.8179321289062,38301,AU Small Finance Bank
2023-05-16,719.9000244140625,736.7000122070312,716.5999755859375,728.6500244140625,727.4994506835938,61781,AU Small Finance Bank
2023-05-17,730.0,732.0,719.25,731.1500244140625,729.9954833984375,19805,AU Small Finance Bank
2023-05-19,749.0,755.9000244140625,733.8499755859375,753.4500122070312,752.26025390625,27137,AU Small Finance Bank
2023-05-22,752.3499755859375,761.2999877929688,752.3499755859375,758.75,757.5518798828125,18935,AU Small Finance Bank
2023-05-23,752.0499877929688,774.5999755859375,752.0499877929688,762.6500244140625,761.4457397460938,52378,AU Small Finance Bank
2023-05-24,756.4000244140625,766.9500122070312,749.2999877929688,765.9000244140625,764.6906127929688,22293,AU Small Finance Bank
2023-05-25,760.0499877929688,773.0,760.0499877929688,769.4500122070312,768.2349853515625,21269,AU Small Finance Bank
2023-05-26,768.9500122070312,780.4000244140625,765.0499877929688,778.5999755859375,777.3705444335938,15108,AU Small Finance Bank
2023-05-30,779.7999877929688,788.0499877929688,771.0999755859375,774.5,773.2770385742188,32677,AU Small Finance Bank
2023-05-31,768.0499877929688,785.0,758.0499877929688,776.0499877929688,774.8245849609375,25246,AU Small Finance Bank
2023-06-01,776.0499877929688,781.9500122070312,765.8499755859375,769.5,768.284912109375,18068,AU Small Finance Bank
2023-06-02,772.0499877929688,778.8499755859375,769.0499877929688,772.9500122070312,771.7294921875,26783,AU Small Finance Bank
2023-06-05,763.9500122070312,771.6500244140625,748.9500122070312,750.5,749.31494140625,60660,AU Small Finance Bank
2023-06-06,753.0,756.7000122070312,740.0499877929688,751.9500122070312,750.7626342773438,68042,AU Small Finance Bank
2023-06-07,752.0499877929688,767.0999755859375,752.0499877929688,762.7000122070312,761.4956665039062,65392,AU Small Finance Bank
2023-06-08,767.0,775.0,752.4000244140625,755.0499877929688,753.8577270507812,62103,AU Small Finance Bank
2023-06-09,755.0,763.9500122070312,750.5999755859375,762.4500122070312,761.24609375,39426,AU Small Finance Bank
2023-06-12,764.0,767.4500122070312,750.4000244140625,761.2000122070312,759.998046875,45674,AU Small Finance Bank
2023-06-13,761.0,766.7999877929688,758.4000244140625,763.4000244140625,762.194580078125,31804,AU Small Finance Bank
2023-06-14,767.3499755859375,775.0,764.4000244140625,772.5499877929688,771.330078125,17463,AU Small Finance Bank
2023-06-15,772.0,779.2000122070312,764.9000244140625,775.8499755859375,774.6248779296875,32656,AU Small Finance Bank
2023-06-16,776.0,782.3499755859375,773.2999877929688,778.5499877929688,777.3206176757812,45816,AU Small Finance Bank
2023-06-19,784.9500122070312,784.9500122070312,768.2999877929688,772.75,771.52978515625,7327,AU Small Finance Bank
2023-06-20,768.0,775.0,764.0,767.8499755859375,766.6375122070312,24998,AU Small Finance Bank
2023-06-21,768.5,773.2000122070312,748.4000244140625,749.5,748.3165283203125,33551,AU Small Finance Bank
2023-06-22,749.5499877929688,756.5,732.9000244140625,740.4000244140625,739.2308959960938,24457,AU Small Finance Bank
2023-06-23,740.0,745.0,734.4500122070312,737.5,736.33544921875,11115,AU Small Finance Bank
2023-06-26,735.0499877929688,749.2000122070312,733.25,745.5,744.3228149414062,35562,AU Small Finance Bank
2023-06-27,749.4000244140625,755.0,744.5499877929688,749.9000244140625,748.7158813476562,21510,AU Small Finance Bank
2023-06-28,744.0499877929688,756.6500244140625,742.5999755859375,747.8499755859375,746.6690673828125,45481,AU Small Finance Bank
2023-06-30,748.0,759.75,747.25,754.0999755859375,752.9092407226562,34618,AU Small Finance Bank
2023-07-07,789.9500122070312,789.9500122070312,758.0,761.0499877929688,759.8482666015625,55362,AU Small Finance Bank
2023-07-10,758.0499877929688,769.2000122070312,750.9500122070312,763.6500244140625,762.4442138671875,21113,AU Small Finance Bank
2023-07-14,770.9500122070312,782.0,760.0,781.0499877929688,779.816650390625,34808,AU Small Finance Bank
2023-07-17,789.9500122070312,789.9500122070312,763.5,767.5999755859375,766.3878784179688,30918,AU Small Finance Bank
2023-07-19,765.0999755859375,775.0,761.5999755859375,768.2999877929688,767.0867919921875,18526,AU Small Finance Bank
2023-07-20,776.0499877929688,776.4000244140625,765.5499877929688,772.25,771.0305786132812,14953,AU Small Finance Bank
2023-07-21,772.0,775.0999755859375,761.6500244140625,765.0999755859375,763.891845703125,17617,AU Small Finance Bank
2023-07-24,746.9500122070312,746.9500122070312,727.0,739.4500122070312,738.2824096679688,70002,AU Small Finance Bank
2023-07-26,739.1500244140625,739.1500244140625,730.4000244140625,731.8499755859375,730.6943359375,43252,AU Small Finance Bank
2023-07-28,730.0499877929688,734.5999755859375,722.75,724.75,723.6055908203125,20039,AU Small Finance Bank
2023-08-03,728.75,737.0,719.0999755859375,728.5999755859375,727.449462890625,42544,AU Small Finance Bank
2023-08-04,729.0,742.5,729.0,738.5999755859375,737.4337158203125,66108,AU Small Finance Bank
2023-08-07,729.9500122070312,740.0999755859375,723.25,726.5,725.3528442382812,16838,AU Small Finance Bank
2023-08-08,720.2999877929688,730.0,701.9500122070312,720.5499877929688,719.4122314453125,102127,AU Small Finance Bank
2023-08-09,722.0,725.5499877929688,712.25,717.0,715.8677978515625,27005,AU Small Finance Bank
2023-08-10,715.0499877929688,717.1500244140625,696.5999755859375,701.5499877929688,700.4421997070312,41077,AU Small Finance Bank
2023-08-11,698.0499877929688,707.8499755859375,697.0,705.0499877929688,703.9367065429688,17103,AU Small Finance Bank
2023-08-14,700.0999755859375,710.9000244140625,698.7999877929688,705.8499755859375,704.7354125976562,39292,AU Small Finance Bank
2023-08-16,698.25,705.0499877929688,696.2999877929688,700.9000244140625,699.7932739257812,18794,AU Small Finance Bank
2023-08-17,704.9500122070312,707.2000122070312,697.0,698.4000244140625,697.2972412109375,31056,AU Small Finance Bank
2023-08-18,698.2000122070312,719.1500244140625,698.2000122070312,711.0,709.8773193359375,111295,AU Small Finance Bank
2023-08-21,711.9500122070312,716.6500244140625,705.5499877929688,709.4500122070312,708.3297729492188,18374,AU Small Finance Bank
2023-08-22,712.0,729.5,710.3499755859375,728.2999877929688,727.1499633789062,72735,AU Small Finance Bank
2023-08-23,733.7000122070312,737.7000122070312,727.9500122070312,729.9000244140625,728.7474975585938,24009,AU Small Finance Bank
2023-08-24,735.9500122070312,748.7999877929688,729.0499877929688,745.3499755859375,744.1730346679688,36601,AU Small Finance Bank
2023-08-25,738.0,751.8499755859375,734.5999755859375,737.5499877929688,736.3853759765625,41834,AU Small Finance Bank
2023-08-28,736.0999755859375,742.2000122070312,733.9000244140625,737.9500122070312,736.7847290039062,34932,AU Small Finance Bank
2023-08-29,733.2999877929688,739.5499877929688,729.75,731.0,729.845703125,9890,AU Small Finance Bank
2023-08-30,728.0499877929688,742.2999877929688,725.4500122070312,727.6500244140625,726.5010375976562,21973,AU Small Finance Bank
2023-08-31,728.7000122070312,734.5,710.4000244140625,722.3499755859375,721.2093505859375,57975,AU Small Finance Bank
2023-09-01,707.0,734.0,707.0,724.7000122070312,723.5556640625,28561,AU Small Finance Bank
2023-09-04,725.0,728.2999877929688,713.8499755859375,717.2000122070312,716.0675048828125,21995,AU Small Finance Bank
2023-09-05,716.4000244140625,720.5,713.6500244140625,714.4500122070312,713.3218383789062,30829,AU Small Finance Bank
2023-09-06,711.5499877929688,722.5,711.5499877929688,719.8499755859375,718.7133178710938,18643,AU Small Finance Bank
2023-09-07,722.5499877929688,727.0,720.1500244140625,725.0999755859375,723.9550170898438,33039,AU Small Finance Bank
2023-09-08,726.5,736.9500122070312,724.25,734.9000244140625,733.7395629882812,19179,AU Small Finance Bank
2023-09-11,744.5,744.5,732.5499877929688,734.9000244140625,733.7395629882812,52616,AU Small Finance Bank
2023-09-12,733.4500122070312,739.2000122070312,712.4500122070312,718.4500122070312,717.3155517578125,33755,AU Small Finance Bank
2023-09-13,716.7999877929688,729.5,709.5499877929688,724.0499877929688,722.9066772460938,35516,AU Small Finance Bank
2023-09-14,724.0999755859375,743.7000122070312,724.0999755859375,738.5499877929688,737.3837890625,71706,AU Small Finance Bank
2023-09-15,745.9500122070312,745.9500122070312,728.7999877929688,732.9000244140625,731.7427368164062,17619,AU Small Finance Bank
2023-09-18,733.0,735.9000244140625,726.0499877929688,728.7999877929688,727.649169921875,18617,AU Small Finance Bank
2023-09-20,736.2000122070312,759.0,726.0,755.0999755859375,753.9076538085938,93284,AU Small Finance Bank
2023-09-21,758.7999877929688,763.25,739.4500122070312,741.7999877929688,740.628662109375,86065,AU Small Finance Bank
2023-09-22,748.3499755859375,751.2000122070312,742.7999877929688,743.9500122070312,742.7752685546875,17845,AU Small Finance Bank
2023-09-25,736.9500122070312,744.75,733.8499755859375,741.9500122070312,740.7784423828125,14088,AU Small Finance Bank
2023-09-26,744.0,752.0,741.5499877929688,750.0999755859375,748.91552734375,36996,AU Small Finance Bank
2023-09-27,749.9000244140625,754.75,744.5499877929688,745.75,744.5724487304688,23837,AU Small Finance Bank
2023-09-28,744.0499877929688,745.75,716.5499877929688,720.5999755859375,719.4620971679688,67013,AU Small Finance Bank
2023-09-29,721.1500244140625,730.0,707.8499755859375,713.4000244140625,712.2735595703125,38928,AU Small Finance Bank
2023-10-03,713.5,715.6500244140625,702.0999755859375,703.7999877929688,702.6886596679688,16356,AU Small Finance Bank
2023-10-04,710.7000122070312,710.7000122070312,687.75,703.9000244140625,702.7885131835938,36083,AU Small Finance Bank
2023-10-05,713.9500122070312,716.5999755859375,704.4500122070312,714.5,713.3717651367188,29996,AU Small Finance Bank
2023-10-06,722.9000244140625,722.9000244140625,712.5,713.5999755859375,712.47314453125,25609,AU Small Finance Bank
2023-10-09,700.0999755859375,717.25,700.0999755859375,710.4500122070312,709.3281860351562,27485,AU Small Finance Bank
2023-10-10,700.0499877929688,718.5499877929688,700.0499877929688,715.8499755859375,714.7196044921875,22638,AU Small Finance Bank
2023-10-11,721.9500122070312,721.9500122070312,712.0499877929688,716.0999755859375,714.96923828125,20722,AU Small Finance Bank
2023-10-12,716.0499877929688,722.75,715.0,715.75,714.6198120117188,21167,AU Small Finance Bank
2023-10-13,720.9500122070312,720.9500122070312,711.6500244140625,716.4000244140625,715.268798828125,6883,AU Small Finance Bank
2023-10-16,716.4000244140625,716.4000244140625,702.9000244140625,709.3499755859375,708.2298583984375,19171,AU Small Finance Bank
2023-10-17,712.0,714.4000244140625,705.9000244140625,706.5,705.3843994140625,18247,AU Small Finance Bank
2023-10-18,711.8499755859375,711.8499755859375,703.0,704.3499755859375,703.23779296875,10790,AU Small Finance Bank
2023-10-19,703.6500244140625,707.2999877929688,697.7000122070312,705.2999877929688,704.186279296875,19145,AU Small Finance Bank
2023-10-20,706.0,706.5999755859375,698.4000244140625,699.7000122070312,698.5951538085938,293454,AU Small Finance Bank
2023-10-23,713.7000122070312,713.7000122070312,690.7000122070312,694.0499877929688,692.9540405273438,27948,AU Small Finance Bank
2023-10-25,699.8499755859375,708.1500244140625,693.5499877929688,706.4500122070312,705.33447265625,12432,AU Small Finance Bank
2023-10-26,700.0,706.0,684.5999755859375,686.5999755859375,685.5158081054688,44545,AU Small Finance Bank
2023-10-27,687.75,699.7999877929688,683.5999755859375,689.75,688.6608276367188,43948,AU Small Finance Bank
2023-10-30,689.9000244140625,689.9000244140625,630.9000244140625,666.0999755859375,665.0481567382812,167811,AU Small Finance Bank
2023-10-31,655.5,685.0,655.5,669.3499755859375,668.2930297851562,98528,AU Small Finance Bank
2023-11-01,671.2000122070312,674.7000122070312,664.9500122070312,667.9500122070312,666.895263671875,26805,AU Small Finance Bank
2023-11-02,678.5499877929688,678.5499877929688,656.5999755859375,666.7000122070312,665.6472778320312,22086,AU Small Finance Bank
